"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display.Value","Numeric","Low","High","Comments"
"MDG_0000000007","PUBLISHED",1964,"AMR","BRA","FMLE",139.7,139.74382,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AMR","BRA","FMLE",143.5,143.46482,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AMR","BRA","BTSX",179.2,179.19123,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AMR","BRA","FMLE",166.2,166.21837,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"AMR","BRA","BTSX",184.6,184.59371,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AMR","BRB","MLE",15.7,15.67175,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AMR","BRB","FMLE",14.1,14.12593,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AMR","BRB","FMLE",14.3,14.26874,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AMR","BRB","BTSX",15.2,15.15637,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"AMR","BRB","BTSX",15,14.97949,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AMR","BRB","MLE",16.6,16.5819,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AMR","BRB","MLE",17,16.99853,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AMR","BRB","FMLE",21,21.01911,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AMR","BRB","BTSX",32.3,32.27525,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AMR","BRB","MLE",47.1,47.12451,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AMR","BRB","FMLE",53,53.03565,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AMR","BRB","MLE",62.9,62.94416,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"AMR","BRB","BTSX",145.4,145.42911,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"WPR","BRN","MLE",11.6,11.61211,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"WPR","BRN","FMLE",8.8,8.79176,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"WPR","BRN","BTSX",9.7,9.65703,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"WPR","BRN","MLE",14.2,14.16922,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"WPR","BRN","FMLE",12.8,12.75657,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"SEAR","BTN","BTSX",30.8,30.77348,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"SEAR","BTN","MLE",41.2,41.21976,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"SEAR","BTN","MLE",54.7,54.74728,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"SEAR","BTN","FMLE",69.2,69.21459,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"SEAR","BTN","BTSX",101,101.0479,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"SEAR","BTN","BTSX",106.1,106.0585,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"SEAR","BTN","MLE",132.2,132.19532,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"SEAR","BTN","MLE",138.2,138.17736,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"SEAR","BTN","FMLE",159.8,159.75297,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"AFR","BWA","MLE",39.8,39.82999,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","BWA","MLE",40.9,40.87357,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"AFR","BWA","FMLE",42.1,42.05394,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AFR","BWA","FMLE",44.7,44.71013,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AFR","BWA","BTSX",65.7,65.72168,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AFR","BWA","BTSX",71.9,71.87869,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","BWA","BTSX",86.9,86.86017,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","BWA","MLE",91.2,91.24812,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","BWA","FMLE",45.5,45.48313,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AFR","BWA","BTSX",60.5,60.50674,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AFR","BWA","MLE",81.4,81.37299,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AFR","BWA","MLE",86.1,86.1307,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AFR","BWA","FMLE",104,104.00177,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AFR","BWA","FMLE",127.4,127.43067,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"AFR","BWA","BTSX",164.2,164.1636,NA,NA,NA
"MDG_0000000007","PUBLISHED",1956,"AFR","BWA","MLE",202.3,202.28931,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AFR","CAF","FMLE",122.4,122.40115,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","CAF","BTSX",153.7,153.73811,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","CAF","FMLE",146.8,146.84781,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"AFR","CAF","MLE",179.9,179.87559,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","CAF","FMLE",170.8,170.81333,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"AFR","CAF","BTSX",177.4,177.41305,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"AFR","CAF","MLE",189.1,189.1291,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"AFR","CAF","MLE",201.4,201.44691,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AFR","CAF","FMLE",211.5,211.46157,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","CAF","FMLE",216.4,216.44627,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AFR","CAF","BTSX",253.7,253.70351,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"AMR","CAN","MLE",5.3,5.32425,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"AMR","CAN","FMLE",5.1,5.08492,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AMR","CAN","FMLE",5.4,5.40633,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AMR","CAN","BTSX",6.2,6.16829,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AMR","CAN","BTSX",6.2,6.20553,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AMR","CAN","MLE",7.4,7.36407,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AMR","CAN","MLE",7.6,7.60553,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AMR","CAN","FMLE",7.3,7.33582,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AMR","CAN","FMLE",7.6,7.58621,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AMR","CAN","MLE",21.1,21.08298,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"AMR","CAN","FMLE",21.1,21.14237,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AMR","CAN","FMLE",22.1,22.06456,NA,NA,NA
"MDG_0000000007","PUBLISHED",1962,"AMR","CAN","BTSX",30.5,30.47925,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"AMR","CAN","BTSX",31.5,31.54488,NA,NA,NA
"MDG_0000000007","PUBLISHED",1956,"AMR","CAN","MLE",41,41.0114,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","CHE","FMLE",4,3.97813,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"EUR","CHE","BTSX",4.7,4.71766,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EUR","CHE","MLE",5.8,5.82166,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"EUR","CHE","FMLE",5.3,5.32217,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"EUR","CHE","BTSX",8.9,8.88338,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"EUR","CHE","MLE",11.2,11.22995,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"EUR","CHE","FMLE",11.9,11.88997,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"EUR","CHE","BTSX",19.2,19.16811,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"EUR","CHE","BTSX",24.6,24.5664,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"EUR","CHE","MLE",30.6,30.59821,NA,NA,NA
"MDG_0000000007","PUBLISHED",1953,"EUR","CHE","FMLE",30.3,30.26161,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"AMR","CHL","BTSX",7.7,7.6615,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"AMR","CHL","MLE",9.3,9.25868,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AMR","CHL","FMLE",9.8,9.84749,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"AMR","CHL","FMLE",10.4,10.39578,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AMR","CHL","BTSX",13.9,13.92272,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AMR","CHL","BTSX",15,14.97911,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AMR","CHL","MLE",22.4,22.36593,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"AMR","CHL","MLE",23.4,23.43854,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"AMR","CHL","FMLE",22.1,22.09833,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AMR","CHL","BTSX",77.7,77.73005,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AMR","CHL","MLE",100.3,100.32062,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AMR","CHL","MLE",110.6,110.56543,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"AMR","CHL","FMLE",139.5,139.5482,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AMR","CHL","FMLE",147.8,147.82936,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"WPR","CHN","BTSX",10.7,10.72956,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"WPR","CHN","BTSX",11.6,11.57835,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"WPR","CHN","MLE",18.2,18.17582,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"WPR","CHN","FMLE",39.2,39.23259,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"WPR","CHN","BTSX",50.8,50.80929,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"WPR","CHN","BTSX",52.2,52.17741,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"WPR","CHN","MLE",56.1,56.09202,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"WPR","CHN","MLE",56,55.95602,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"WPR","CHN","FMLE",57.3,57.33642,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"WPR","CHN","FMLE",77,76.97426,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"WPR","CHN","BTSX",112.6,112.59381,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AFR","CIV","MLE",98.5,98.5476,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","CIV","FMLE",100.7,100.68163,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","CIV","BTSX",134.6,134.55161,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","CIV","BTSX",150.1,150.07082,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","CIV","MLE",167.2,167.1823,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"AFR","CIV","FMLE",141.1,141.12069,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","CIV","BTSX",163.6,163.61925,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AFR","CIV","MLE",253.3,253.29403,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AFR","CIV","FMLE",258.9,258.91067,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"AFR","CIV","FMLE",265.5,265.5106,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"AFR","CIV","BTSX",325.7,325.73277,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","CMR","MLE",84.2,84.2434,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AFR","CMR","FMLE",117.4,117.39052,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","CMR","BTSX",149.4,149.39433,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"AFR","CMR","BTSX",152.1,152.05965,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AFR","CMR","MLE",158.2,158.24147,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AFR","CMR","MLE",155.5,155.54361,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","CMR","FMLE",128.6,128.57898,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"AFR","CMR","FMLE",129.3,129.30556,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"AFR","CMR","MLE",205.4,205.39634,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"AFR","CMR","FMLE",227.7,227.73237,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"AFR","CMR","FMLE",235.6,235.5949,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"AFR","CMR","BTSX",270.3,270.2797,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AFR","CMR","BTSX",276.1,276.08667,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"AFR","CMR","MLE",338,337.98579,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","COD","FMLE",111.3,111.31557,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","COD","BTSX",147.3,147.31621,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","COD","MLE",177.5,177.54544,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","COD","MLE",188.3,188.33155,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AFR","COD","FMLE",172.9,172.89355,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","COD","BTSX",207.9,207.90372,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"AFR","COD","MLE",234.3,234.25783,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AFR","COD","FMLE",235.1,235.06108,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AFR","COG","BTSX",56.4,56.43745,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"EMR","AFG","FMLE",58.7,58.67531,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EMR","AFG","BTSX",73.6,73.5536,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EMR","AFG","BTSX",84.1,84.13458,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"EMR","AFG","MLE",103.9,103.88157,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EMR","AFG","MLE",116.7,116.67901,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EMR","AFG","BTSX",166.7,166.67792,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"EMR","AFG","MLE",216.1,216.08423,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"EMR","AFG","FMLE",231.9,231.91725,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"EMR","AFG","FMLE",250.6,250.63008,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"EMR","AFG","BTSX",285.9,285.93706,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"EMR","AFG","BTSX",302.7,302.7091,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","AGO","FMLE",74,74.01514,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AFR","AGO","FMLE",86,85.99292,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","AGO","BTSX",129,129.01501,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AFR","AGO","BTSX",157.3,157.25094,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","AGO","MLE",195,195.0148,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","AGO","MLE",216.8,216.78896,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AFR","AGO","FMLE",210.8,210.78212,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"AFR","AGO","MLE",239.4,239.35885,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","AGO","MLE",246.9,246.88716,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","ALB","MLE",10.7,10.74213,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","ALB","FMLE",10.5,10.54136,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"EUR","ALB","BTSX",15.5,15.50699,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"EUR","ALB","FMLE",16.4,16.39231,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"EUR","ALB","BTSX",19.2,19.16765,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"EUR","ALB","MLE",26.5,26.48165,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"EUR","ALB","MLE",31.1,31.10755,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"EUR","ALB","BTSX",51,51.01057,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"EUR","ALB","BTSX",63.4,63.37484,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"EUR","ALB","BTSX",80.8,80.80401,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"EUR","ALB","MLE",91.7,91.68848,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","AND","MLE",3.7,3.72903,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"EUR","AND","FMLE",3.3,3.28015,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"EUR","AND","BTSX",5.3,5.2736,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"EUR","AND","FMLE",7.7,7.67299,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"EUR","AND","FMLE",9.1,9.10375,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"EUR","AND","BTSX",13.7,13.71662,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"EMR","ARE","BTSX",7.7,7.68257,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EMR","ARE","MLE",8.7,8.72531,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EMR","ARE","MLE",9.1,9.14656,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"EMR","ARE","FMLE",8.4,8.37398,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"EMR","ARE","FMLE",9.1,9.13138,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EMR","ARE","MLE",16.7,16.67286,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"EMR","ARE","MLE",19.6,19.57687,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"EMR","ARE","FMLE",21.6,21.62798,NA,NA,NA
"MDG_0000000007","PUBLISHED",1977,"EMR","ARE","BTSX",48.3,48.26575,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"EMR","ARE","MLE",78.1,78.11535,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"EMR","ARE","MLE",104.2,104.21592,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AMR","ARG","BTSX",10.4,10.42263,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AMR","ARG","BTSX",12,12.0454,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"AMR","ARG","MLE",15.9,15.86456,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AMR","ARG","MLE",17.3,17.26389,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AMR","ARG","FMLE",15.9,15.88404,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AMR","ARG","FMLE",17.5,17.48954,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AMR","ARG","BTSX",24.1,24.12684,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AMR","ARG","BTSX",27.3,27.31495,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AMR","ARG","FMLE",35.4,35.3675,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AMR","ARG","FMLE",58.9,58.87023,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"AMR","ARG","BTSX",68.1,68.11201,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"EUR","ARM","BTSX",13,13.00509,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"EUR","ARM","MLE",14.4,14.39079,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EUR","ARM","FMLE",14.8,14.82995,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"EUR","ARM","FMLE",17.3,17.29093,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"EUR","ARM","MLE",37.3,37.32776,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"EUR","ARM","MLE",43,43.01754,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","ARM","MLE",49.2,49.22621,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"EUR","ARM","FMLE",44.1,44.09375,NA,NA,NA
"MDG_0000000007","PUBLISHED",1987,"EUR","ARM","FMLE",49.9,49.93676,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"EUR","ARM","FMLE",56.4,56.43365,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"EUR","ARM","BTSX",64.7,64.72442,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"EUR","ARM","BTSX",72.9,72.92264,NA,NA,NA
"MDG_0000000007","PUBLISHED",1976,"EUR","ARM","MLE",92.5,92.48565,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"AMR","ATG","MLE",7.6,7.55123,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"AMR","ATG","BTSX",13.1,13.12322,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AMR","ATG","MLE",20.5,20.49367,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AMR","ATG","FMLE",20.9,20.88315,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AMR","ATG","FMLE",25,25.03953,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"AMR","ATG","BTSX",38,37.97657,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"WPR","AUS","BTSX",3.8,3.78896,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"WPR","AUS","FMLE",5.1,5.12525,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"WPR","AUS","FMLE",5.3,5.34546,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"WPR","AUS","BTSX",6.6,6.5929,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"WPR","AUS","BTSX",7.3,7.31287,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"WPR","AUS","MLE",9.7,9.66137,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"WPR","AUS","FMLE",10.4,10.40111,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"WPR","AUS","MLE",24.3,24.33041,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"WPR","AUS","FMLE",20,20.01922,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"WPR","AUS","FMLE",21.4,21.43235,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"WPR","AUS","BTSX",26.6,26.61598,NA,NA,NA
"MDG_0000000007","PUBLISHED",1954,"WPR","AUS","BTSX",28.7,28.7187,NA,NA,NA
"MDG_0000000007","PUBLISHED",1950,"WPR","AUS","MLE",34.9,34.92248,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"EUR","AUT","MLE",4,3.98594,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"EUR","AUT","BTSX",5.1,5.0544,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"EUR","AUT","BTSX",5.4,5.4099,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"EUR","AUT","MLE",6.6,6.59112,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"EUR","AUT","FMLE",8.4,8.39827,NA,NA,NA
"MDG_0000000007","PUBLISHED",1982,"EUR","AUT","BTSX",14.8,14.76134,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"EUR","AUT","FMLE",24.8,24.75822,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"EUR","AUT","FMLE",25.8,25.76484,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"EUR","AUT","FMLE",28.6,28.55311,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"EUR","AUT","BTSX",35.9,35.91619,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"EUR","AUT","BTSX",42.8,42.79032,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"EUR","AUT","BTSX",49.9,49.94957,NA,NA,NA
"MDG_0000000007","PUBLISHED",1957,"EUR","AUT","MLE",55.6,55.64469,NA,NA,NA
"MDG_0000000007","PUBLISHED",1954,"EUR","AUT","MLE",61.4,61.40231,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EUR","AZE","FMLE",25.5,25.54202,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"EUR","AZE","FMLE",31.8,31.81074,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"EUR","AZE","MLE",79.8,79.77219,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"EUR","AZE","MLE",94.2,94.20075,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","AZE","FMLE",90.2,90.17888,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"EUR","AZE","FMLE",89.9,89.92006,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"EUR","AZE","BTSX",102,101.97695,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"AFR","BDI","MLE",63.1,63.07304,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"AFR","BDI","MLE",72,71.99703,NA,NA,NA
"MDG_0000000007","PUBLISHED",2003,"AFR","BDI","BTSX",138.7,138.68779,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"AFR","BDI","BTSX",156.4,156.41377,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AFR","BDI","MLE",183,182.9855,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","BDI","MLE",187.2,187.17494,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"AFR","BDI","FMLE",163.9,163.85596,NA,NA,NA
"MDG_0000000007","PUBLISHED",1981,"AFR","BDI","BTSX",214.5,214.49375,NA,NA,NA
"MDG_0000000007","PUBLISHED",1978,"AFR","BDI","BTSX",241.8,241.81904,NA,NA,NA
